#'chr'	'start'	'end'	'CM_control_ATAC_S165169_REP1.mLb.clN.bigWig'	'CM_24h_ATAC_S165170_REP1.mLb.clN.bigWig'	'CM_48h_ATAC_S165167_REP1.mLb.clN.bigWig'	'SH_control_ATAC_S165166_REP1.mLb.clN.bigWig'	'SH_24h_ATAC_S165164_REP1.mLb.clN.bigWig'	'SH_48h_ATAC_S165165_REP1.mLb.clN.bigWig'	'CM_DMSO_ctrl_rep1_REP1.mLb.clN.bigWig'	'CM_DMSO_ctrl_rep2_REP1.mLb.clN.bigWig'	'CM_24h_rep1_REP1.mLb.clN.bigWig'	'CM_24h_rep2_REP1.mLb.clN.bigWig'	'CM_48h_rep1_REP1.mLb.clN.bigWig'	'CM_48h_rep2_REP1.mLb.clN.bigWig'	'SH_DMSO_ctrl_rep1_REP1.mLb.clN.bigWig'	'SH_DMSO_ctrl_rep2_REP1.mLb.clN.bigWig'	'SH_24h_rep1_REP1.mLb.clN.bigWig'	'SH_24h_rep2_REP1.mLb.clN.bigWig'	'SH_48h_rep1_REP1.mLb.clN.bigWig'	'SH_48h_rep2_REP1.mLb.clN.bigWig'
3	71487997	71522851	0.2005357688277151	0.19311137823289184	0.14870379866639916	0.11956513150215686	0.11830324921478572	0.09414483231197272	0.20224225927613806	0.13367660048482366	0.13327495087161445	0.12306395257387388	0.2596565813714278	0.11751685635309217	0.09970306662952542	0.07530317945411118	0.06738019524542885	0.058399659768158786	0.07018624765896438	0.08035136391132017
3	98954747	98983151	0.11687980942151455	0.17329389145075963	0.1308657136267402	0.15025437650901952	0.1623921907145952	0.13738036742510273	0.14047037954841282	0.14969944812436423	0.13451959006621392	0.16850560991913838	0.15939987722437368	0.14052453737646603	0.11774685445956397	0.09643386218842798	0.07931519756386184	0.07272845042466261	0.0682655203864413	0.08720899112250494
3	100001947	100045201	0.17377584431660595	0.1969684609845647	0.1423974446323596	0.10754912969845021	0.129629834032325	0.13435441258066702	0.17321650207695802	0.12436438735706325	0.13783701646017885	0.11603440254957602	0.17868375118821006	0.10384458156156352	0.09746941797855081	0.09492037444152628	0.08613687778897794	0.08295731628325874	0.08619774978054759	0.09021217489283832
3	111850747	111917851	0.19335175910091365	0.22456291589109822	0.16446548330351787	0.18609862336902447	0.18785896195133112	0.18866591047848225	0.22245840424435903	0.1478578791899317	0.1679877758359569	0.13934262751595067	0.25803140396947655	0.12730719360404358	0.16144087539743715	0.15960372676337375	0.13039063757866895	0.13125123492674157	0.14015708340127217	0.18467281020475143
3	112629747	112658501	0.31947706286836375	0.30811714296285775	0.273679661041417	0.2829510660149341	0.26481442386504633	0.27553297827473244	0.5369303330087156	0.31760782466442977	0.3510358513150442	0.33097076162287015	0.5674119318942473	0.3432434119872404	0.2735863865710195	0.2666689153076766	0.2206941824000576	0.21699696689290077	0.2173174583303057	0.2945227691697957
3	120406897	120448070	0.22880103118525152	0.2753363604437083	0.20150423874116688	0.2671161702807349	0.23756612962417084	0.22328703581943227	0.21197466340013726	0.15000800362230654	0.18143922836626222	0.1503927468684152	0.28676626930691407	0.15415088155961038	0.26443299310334345	0.23155512161055503	0.2101260927061526	0.2232202451549146	0.21621752881323777	0.3151482190164415
3	123732947	123803701	0.234939688587732	0.2715830076537092	0.1988978729152171	0.1734258885472846	0.13018471760139824	0.14144821200700272	0.32470874985998033	0.17478230533160483	0.2138966664795023	0.17748847391528494	0.4005666771015848	0.18404625377347447	0.18622083840400175	0.17661068592155466	0.15776653191942658	0.14483456852030108	0.14154536988242583	0.25389014440149477
3	128758647	128806351	0.09532195627923393	0.15495852684814762	0.09758506179160858	0.10174192042084781	0.0984142517307133	0.112197990768688	0.12952549793338408	0.07670418228229077	0.08277962266054256	0.07672257602740447	0.14334150858922245	0.07138037683732057	0.07814773787688355	0.07796101234923102	0.0844506560129036	0.07703855832167357	0.07520123886890863	0.12964045092380969
3	134308647	134335151	0.41260452467342473	0.3622554785369103	0.2738295614531453	0.2858007469554241	0.1938726620656794	0.18092844163006888	0.5096330832905467	0.32281401545615157	0.28417435651298556	0.2881580607820096	0.4552139289840048	0.26441854629387895	0.36726017024211266	0.2934721444557522	0.17583268292802562	0.1465390489809223	0.15100763511265125	0.22016113861587888
3	134457747	134482731	0.20858534295659326	0.22249211475835207	0.15559908433272485	0.20025504960221652	0.16145256113151868	0.2051911687829488	0.20676027496354452	0.16799014320729802	0.1758846814978525	0.23025462616979103	0.22902719892871506	0.1976600451582481	0.21144874836450858	0.23665897227323374	0.1744576761995865	0.1626184649807021	0.11534124741454192	0.2009765837021677
3	136136147	136186501	0.0760364320106136	0.08800876273478973	0.061280250952200105	0.07367209783151042	0.07485295795765845	0.06728705256854031	0.07773622321861506	0.056451970793552124	0.04644291345786232	0.05147169716430993	0.0936590864370554	0.04308791911681918	0.057483957774294124	0.05160883060001684	0.04824570284901912	0.04329247060047366	0.04799616791947974	0.061194790063450306
3	159760747	159788351	0.4603772524073437	0.5340388119672238	0.36489693652137645	0.38882539088800494	0.375346738060696	0.3293413273510003	0.46406635148268904	0.26863728616599697	0.4204202952627852	0.32501481229915935	0.45495744410751554	0.26905275183920074	0.2499543998105768	0.24901757322527332	0.16655951060737154	0.24564799616480018	0.22196764956005208	0.29475116991647277
3	160394897	160434051	0.16489458792191405	0.17487790995474262	0.14888578262661806	0.11402938638831121	0.19520369160095094	0.12538407138722338	0.1262445365525302	0.10086211926175413	0.10492292333657666	0.11062508122065506	0.14102227460258132	0.0973305212932224	0.08249356878805662	0.08275932321097246	0.07898427466265077	0.08139005267795979	0.08400750216430006	0.09734992708027575
3	171345247	171395851	0.1334107892307707	0.13676832602617053	0.11946125025551983	0.12688407949327787	0.12422788593896493	0.11945149639954743	0.14836266122345093	0.10140042046692264	0.10879604034494124	0.11268696595850373	0.19851535931594777	0.10203498980588308	0.11162945050859198	0.0894828864340075	0.09952030767315505	0.08409390095120924	0.08944700680515444	0.13305314785058928
3	172114947	172182951	0.15997842145808092	0.17906999132600845	0.1511003870626204	0.1647050316893727	0.1427983392453057	0.15585398889198102	0.2609389806844141	0.1384365717460667	0.17268773826921988	0.16343052262693572	0.3287896401540714	0.14236757169448838	0.17345910681145046	0.14306446443171267	0.14061576613619464	0.1235510814417849	0.127140433465999	0.18287419816364545
3	178168947	178207101	0.19849387194811027	0.216688205980171	0.15066865525616116	0.12270838431883678	0.1583457376859871	0.12317309100180639	0.1106933645814486	0.07434675894871332	0.08491582200083034	0.10832112837606438	0.18626778477102532	0.09308765715908411	0.1712822016348287	0.17218756059522725	0.15854118823030952	0.13499573827794265	0.13996203210149466	0.21642607355837382
3	188233597	188299051	0.16975708647093304	0.1786636115825585	0.13699240476021132	0.15957632753667692	0.15287342565735587	0.13366503987555767	0.29265997769346225	0.1945291791585602	0.2050382391941351	0.19176969297161534	0.3590333325237315	0.16519503666143956	0.13873031315740972	0.12019848819707747	0.10013752269231056	0.09305015229566012	0.08693351408723649	0.10949977472562195
3	196773597	196808001	0.19859669499632143	0.18965297877954873	0.15202398794265604	0.1258955780368355	0.12661624083915549	0.14083226444914496	0.2960138574001006	0.16531130559589163	0.20634169364999927	0.24121154554070257	0.39590298743751334	0.1780157697945989	0.13593558991731414	0.15465494988561077	0.12384385490654681	0.1256016795227405	0.14514201784771935	0.2573032427601839
4	15676347	15693351	0.367121646601317	0.39694712234961865	0.284322593778772	0.33345867295692144	0.27643915151025533	0.2972252130705626	0.4631667470964307	0.2880843291515387	0.34504191273056656	0.3036942173349642	0.5179256888355994	0.25719159684731047	0.2774820930008213	0.3082451527596276	0.23338841940170726	0.22120645453053372	0.23639515093064634	0.4589427911941672
4	41142347	41206251	0.13348840345410348	0.16398896755522696	0.11063021706024945	0.14838845224419417	0.11797604465020933	0.11194520246310281	0.23839323901918225	0.11420340388383664	0.15722256548389515	0.15243341966542978	0.281984210479622	0.1399631424558835	0.12393086889316945	0.10206717801032998	0.1040630490130971	0.07498001284044081	0.08561883654236158	0.11084918777410703
4	48345947	48381151	0.17485352462859866	0.10197017037369852	0.17765517877311202	0.11481846754365731	0.2295200477177112	0.14640899752302924	0.20748811676851575	0.1297633442612537	0.08983938491326522	0.0982171069860739	0.2762641988377259	0.06291045992698095	0.10281406604755353	0.10319129726655554	0.11648766457326432	0.08248887499390418	0.06770633510494406	0.1441452892766664
4	69763710	69800501	0.17118241394444567	0.1552095257055415	0.12799126874990696	0.17398870767095279	0.22564815480917985	0.18549278079222611	0.0828411498249983	0.0596878372295389	0.04937917111418878	0.06458715245008496	0.12664206468905914	0.062471936251367904	0.17419290246938154	0.16330493457643735	0.13561051514721958	0.11570100674255965	0.1482397104283396	0.19692829458182826
4	76579597	76591951	0.39120677743967186	0.4875681036379295	0.4002752715332198	0.24446506103026158	0.23911928224040463	0.24229149560999474	0.28483564044157733	0.19869351120906353	0.18489788058528436	0.15386676363185692	0.25694160412178185	0.16214139466411853	0.2831175101807107	0.27641565577022265	0.22183208269038387	0.15725238758643117	0.18906631641628488	0.28166751243948857
4	76687447	76709901	0.2051840694047003	0.23919388039127318	0.18843926501082436	0.191711498461582	0.23810143283910767	0.2155140087187654	0.1295534239923153	0.11390090111921203	0.12498067329956183	0.1176360203029628	0.18367483908899518	0.0996355791762389	0.13916650335010392	0.09791574987621368	0.09998593043005082	0.12764919717772163	0.10632162716127393	0.15262288384029352
4	76722897	76784501	0.16765702280018738	0.17874505915169667	0.14057437858340438	0.10716644748654623	0.10540412291880218	0.0887268642312793	0.2754891931538978	0.14965355850961995	0.20171436038093546	0.18065574016257527	0.38302065516144634	0.15259254858560328	0.10324999099155321	0.09384287009399078	0.07441608892595718	0.07143951121476957	0.07683098386537039	0.10437622309486473
4	76952711	77066251	0.171686397322025	0.24913893281035787	0.14175898594678554	0.11764032276506951	0.12683939642079017	0.15437713589968016	0.22727231042063703	0.1451265507568089	0.16681039204356543	0.16529558263191305	0.28306314156796303	0.1316830974893512	0.08366624487553362	0.11049589841413317	0.08422373652303372	0.09379310908969013	0.06479912913236086	0.11085387495704246
4	79996597	80039451	0.08505819764958746	0.12574183558915233	0.08491594328643232	0.09524018798093796	0.09732895820062264	0.08006620026782951	0.1872368970042258	0.09635349301414378	0.1329254180604739	0.11429347528022825	0.2269969485812308	0.11427558132066637	0.06603050452805466	0.0652903039406437	0.07939037629506095	0.06650963245269749	0.0754738181162101	0.11120246553820783
4	113890697	113976721	0.09702392060911938	0.09720599117255038	0.07273921758102944	0.12342353288559964	0.14234376925943798	0.09661332927372575	0.1087452102009887	0.06984693685679523	0.08441687012745763	0.07052581676848974	0.12529893960172458	0.05826112936041164	0.09621183489020857	0.07253021052005096	0.07659483824735669	0.07414809177681195	0.07639851640755065	0.09984292997751669
4	114242047	114284101	0.14230036894898004	0.1373958992303039	0.10203322291482517	0.13596580309531048	0.12067339249418933	0.10447544556994379	0.20162712817581271	0.10669432324691742	0.11320001810868398	0.11325701588112526	0.2241995035508758	0.10862530350509719	0.14543854732139608	0.12762321858470382	0.11210203497937368	0.08198199231452054	0.11175450640075153	0.13614407378329188
4	122758547	122785001	0.1717459720784208	0.21819925593540943	0.1363287727510767	0.14775663493372512	0.15680640092601464	0.11529902796777074	0.2815881760145282	0.17277679826528491	0.1673071131674472	0.1871809093916979	0.31893750910583496	0.14752201646334764	0.12329676840635369	0.14117278531876626	0.09037852514341327	0.07592463219173544	0.07924548165678108	0.1639159094502059
4	122873447	122913301	0.06982076045554021	0.08035929907065026	0.07092136438201155	0.07107556868749952	0.07920639442570791	0.05768822584919331	0.0977527850405902	0.070025319776304	0.06927003827193011	0.07144817767475194	0.10019871498882175	0.07438925118274564	0.07547975496260684	0.0735646891430436	0.05471845663097438	0.04497357489407248	0.05073418866116548	0.060630696531471885
4	150203097	150260401	0.1456503692777178	0.15031256170808285	0.10865636922758094	0.13185987915728387	0.14405557184119303	0.11434526768258411	0.21691115520677062	0.10337663272182562	0.14415811649635046	0.11745292133253925	0.24108461647678375	0.11483667530220959	0.12119045909241327	0.12425760940979132	0.10343347371105041	0.10124214470796221	0.09366960763275248	0.11129251161886873
4	158802947	158826551	0.298029801876576	0.424164719302509	0.3165717494815891	0.26080496287859684	0.2822997298015438	0.19470199399615004	0.5427293180215026	0.27893774556692624	0.3854389367436762	0.3246658988921825	0.5565220981020977	0.2849564839137451	0.16646116567260918	0.17642935582165584	0.17119657524104007	0.14309640165886214	0.15489908902195784	0.2671938247176775
4	185340297	185363101	0.3317738373490489	0.39069670230449133	0.3149684806335347	0.20976133721758722	0.22028822220632543	0.206033196111862	0.4366255251075789	0.19401044570348455	0.2734538208004079	0.2191668148331033	0.5695365824014286	0.2393299770033704	0.2441686881718123	0.2522888096265525	0.21217378282089444	0.18974613862844447	0.19245405561154447	0.4047804242085365
8	32685847	32716151	0.10957783365420172	0.12587025805114885	0.08319692554765477	0.0831628701205001	0.09707723471419717	0.07851305659761294	0.10801665380818509	0.0768444671456278	0.0882624122957165	0.08612662683551782	0.152172993741721	0.09137335321741664	0.09121203096611674	0.06451956096432865	0.0712152451837224	0.05309348629046258	0.07016666533374345	0.08301996055473275
8	66505747	66560201	0.25676639220011416	0.21817905181610978	0.17569639342600882	0.22706968687424467	0.1736371266270018	0.17890855777022105	0.38030953100947945	0.21304410234518997	0.27294615546123213	0.2166846462693611	0.43027663217246187	0.22304878725393323	0.2171151067664025	0.20263019532162546	0.13800786286638042	0.13859101462250106	0.14159442528931132	0.1626703112576445
8	117927647	117958551	0.1713135187773798	0.19056926467505575	0.16752741496419762	0.12366771710570851	0.18966993969310506	0.13537268770822916	0.1395527004991922	0.1129137449299336	0.09632734180694995	0.1078084002275479	0.15262142010729088	0.11388892581346603	0.10323852508950979	0.11833127774791909	0.07712944122198075	0.11427171033469107	0.0993977432938998	0.15019986602100557
8	117977047	118057451	0.1442117664249661	0.17338601446724833	0.12584142292779021	0.10591485916659954	0.11890978789563447	0.09850148003108133	0.16449543662414795	0.12274663555272579	0.1291224469150712	0.12859107710123943	0.21460935804003345	0.1178318988892863	0.10090156855779714	0.09247111033608067	0.0831901229670823	0.06769917712917638	0.06601649156443685	0.09641772852115066
8	127798959	127929451	0.18628424121725703	0.19191258266278743	0.1641659897853567	0.2753550751339356	0.21667207882726	0.2095095693600075	0.3935094410813308	0.19169001260301238	0.2814116556968391	0.20097166704757158	0.46734769889311417	0.17363335962435075	0.2807575520987515	0.26508291793684335	0.20363732260855372	0.18624945643528987	0.18835094199697786	0.30723629974913064
